,quote_date,shop_code,item_id_raw,region,price,indicator_box,item_id,description
31345950,1995-05-01,40.0,510201,2.0,34.490002,S,510201,WOMEN'S SUIT
31345978,1992-04-01,117.0,510201,2.0,32.98,,510201,WOMEN'S SUIT
31346026,1991-02-01,34.0,510201,2.0,42.98,,510201,WOMEN'S SUIT
31346045,1996-02-01,242.0,510201,2.0,50.0,,510201,WOMEN'S SUIT
31346051,1994-12-01,45.0,510201,2.0,98.980003,S,510201,WOMEN'S SUIT
31346054,1991-11-01,5.0,510201,2.0,99.0,,510201,WOMEN'S SUIT
31346058,1992-03-01,93.0,510201,2.0,94.989998,,510201,WOMEN'S SUIT
31346061,1993-11-01,93.0,510201,2.0,58.0,,510201,WOMEN'S SUIT
31346070,1993-09-01,28.0,510201,2.0,59.990002,,510201,WOMEN'S SUIT
31346086,1994-02-01,4.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31346088,1994-01-01,106.0,510201,2.0,36.0,,510201,WOMEN'S SUIT
31346091,1993-10-01,40.0,510201,2.0,37.98,,510201,WOMEN'S SUIT
31346106,1994-01-01,69.0,510201,2.0,69.940002,,510201,WOMEN'S SUIT
31346118,1996-06-01,84.0,510201,2.0,39.990002,C,510201,WOMEN'S SUIT
31346147,1995-09-01,50.0,510201,2.0,77.0,,510201,WOMEN'S SUIT
31346152,1995-08-01,80.0,510201,2.0,120.0,R,510201,WOMEN'S SUIT
31346165,1996-05-01,247.0,510201,2.0,74.0,,510201,WOMEN'S SUIT
31346169,1994-09-01,40.0,510201,2.0,43.98,,510201,WOMEN'S SUIT
31346185,1996-06-01,242.0,510201,2.0,51.990002,S,510201,WOMEN'S SUIT
31346194,1992-12-01,81.0,510201,2.0,50.98,,510201,WOMEN'S SUIT
31346196,1996-04-01,210.0,510201,2.0,59.98,,510201,WOMEN'S SUIT
31346204,1992-03-01,19.0,510201,2.0,59.98,,510201,WOMEN'S SUIT
31346206,1991-11-01,64.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31346220,1993-02-01,132.0,510201,2.0,39.990002,S,510201,WOMEN'S SUIT
31346224,1995-02-01,106.0,510201,2.0,39.98,C,510201,WOMEN'S SUIT
31346227,1994-06-01,25.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31346283,1992-04-01,36.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31346291,1996-08-01,806.0,510201,2.0,125.0,,510201,WOMEN'S SUIT
31346303,1993-11-01,113.0,510201,2.0,65.0,,510201,WOMEN'S SUIT
31346306,1988-10-01,10.0,510201,2.0,59.990002,,510201,WOMEN'S SUIT
31346320,1995-11-01,113.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31346352,1990-11-01,34.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31346366,1990-03-01,47.0,510201,2.0,59.5,,510201,WOMEN'S SUIT
31346371,1993-11-01,3.0,510201,2.0,220.0,,510201,WOMEN'S SUIT
31346383,1996-09-01,126.0,510201,2.0,424.0,,510201,WOMEN'S SUIT
31346385,1994-04-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31346389,1991-06-01,35.0,510201,2.0,34.990002,,510201,WOMEN'S SUIT
31346401,1991-04-01,64.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31346415,1996-01-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31346421,1991-05-01,6.0,510201,2.0,45.0,,510201,WOMEN'S SUIT
31346426,1991-10-01,132.0,510201,2.0,69.989998,,510201,WOMEN'S SUIT
31346436,1994-04-01,40.0,510201,2.0,28.98,S,510201,WOMEN'S SUIT
31346444,1996-10-01,128.0,510201,2.0,70.0,,510201,WOMEN'S SUIT
31346475,1996-06-01,19.0,510201,2.0,52.959999,,510201,WOMEN'S SUIT
31346512,1996-12-01,126.0,510201,2.0,424.0,,510201,WOMEN'S SUIT
31346520,1994-11-01,4.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31346539,1996-08-01,25.0,510201,2.0,80.0,S,510201,WOMEN'S SUIT
31346547,1994-01-01,86.0,510201,2.0,74.980003,C,510201,WOMEN'S SUIT
31346558,1996-03-01,279.0,510201,2.0,56.990002,S,510201,WOMEN'S SUIT
31346581,1991-03-01,61.0,510201,2.0,31.98,,510201,WOMEN'S SUIT
31346584,1993-06-01,59.0,510201,2.0,45.98,,510201,WOMEN'S SUIT
31346593,1996-11-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31346595,1994-11-01,93.0,510201,2.0,74.0,S,510201,WOMEN'S SUIT
31346606,1996-09-01,80.0,510201,2.0,90.0,,510201,WOMEN'S SUIT
31346609,1993-08-01,45.0,510201,2.0,67.449997,S,510201,WOMEN'S SUIT
31346610,1992-04-01,4.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31346611,1996-02-01,248.0,510201,2.0,101.98,,510201,WOMEN'S SUIT
31346633,1996-05-01,255.0,510201,2.0,61.990002,,510201,WOMEN'S SUIT
31346636,1991-12-01,117.0,510201,2.0,34.98,,510201,WOMEN'S SUIT
31346684,1992-12-01,35.0,510201,2.0,27.98,,510201,WOMEN'S SUIT
31346685,1997-01-01,59.0,510201,2.0,48.98,C,510201,WOMEN'S SUIT
31346689,1991-08-01,132.0,510201,2.0,55.0,,510201,WOMEN'S SUIT
31346690,1994-08-01,86.0,510201,2.0,70.0,,510201,WOMEN'S SUIT
31346698,1992-12-01,152.0,510201,2.0,42.98,,510201,WOMEN'S SUIT
31346703,1993-10-01,93.0,510201,2.0,58.0,S,510201,WOMEN'S SUIT
31346708,1994-05-01,80.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31346711,1996-07-01,239.0,510201,2.0,90.0,S,510201,WOMEN'S SUIT
31346712,1995-05-01,6.0,510201,2.0,34.98,S,510201,WOMEN'S SUIT
31346716,1995-03-01,113.0,510201,2.0,75.0,C,510201,WOMEN'S SUIT
31346729,1992-11-01,46.0,510201,2.0,70.0,,510201,WOMEN'S SUIT
31346744,1995-06-01,59.0,510201,2.0,62.98,,510201,WOMEN'S SUIT
31346752,1993-01-01,45.0,510201,2.0,64.980003,S,510201,WOMEN'S SUIT
31346762,1995-11-01,70.0,510201,2.0,120.0,,510201,WOMEN'S SUIT
31346765,1996-06-01,45.0,510201,2.0,103.99,C,510201,WOMEN'S SUIT
31346776,1989-09-01,35.0,510201,2.0,54.990002,,510201,WOMEN'S SUIT
31346791,1991-06-01,61.0,510201,2.0,26.99,,510201,WOMEN'S SUIT
31346801,1996-01-01,70.0,510201,2.0,110.0,C,510201,WOMEN'S SUIT
31346802,1993-12-01,6.0,510201,2.0,44.98,,510201,WOMEN'S SUIT
31346806,1992-02-01,47.0,510201,2.0,154.0,,510201,WOMEN'S SUIT
31346823,1996-03-01,243.0,510201,2.0,125.0,,510201,WOMEN'S SUIT
31346828,1992-02-01,106.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31346831,1988-12-01,4.0,510201,2.0,85.0,,510201,WOMEN'S SUIT
31346834,1989-12-01,35.0,510201,2.0,54.990002,,510201,WOMEN'S SUIT
31346837,1996-11-01,294.0,510201,2.0,65.0,C,510201,WOMEN'S SUIT
31346839,1996-12-01,294.0,510201,2.0,65.0,,510201,WOMEN'S SUIT
31346867,1995-05-01,36.0,510201,2.0,69.980003,,510201,WOMEN'S SUIT
31346875,1995-09-01,61.0,510201,2.0,69.980003,,510201,WOMEN'S SUIT
31346878,1992-09-01,152.0,510201,2.0,56.98,,510201,WOMEN'S SUIT
31346882,1995-08-01,61.0,510201,2.0,62.98,,510201,WOMEN'S SUIT
31346889,1996-04-01,242.0,510201,2.0,50.0,,510201,WOMEN'S SUIT
31346931,1991-11-01,83.0,510201,2.0,44.98,,510201,WOMEN'S SUIT
31346938,1996-06-01,806.0,510201,2.0,125.0,,510201,WOMEN'S SUIT
31346947,1996-11-01,232.0,510201,2.0,68.0,C,510201,WOMEN'S SUIT
31346954,1992-10-01,19.0,510201,2.0,32.98,,510201,WOMEN'S SUIT
31346977,1996-02-01,1.0,510201,2.0,94.0,C,510201,WOMEN'S SUIT
31346978,1995-12-01,106.0,510201,2.0,61.98,,510201,WOMEN'S SUIT
31346988,1992-08-01,3.0,510201,2.0,97.0,,510201,WOMEN'S SUIT
31346992,1992-04-01,106.0,510201,2.0,33.98,,510201,WOMEN'S SUIT
31346997,1996-05-01,45.0,510201,2.0,148.99001,,510201,WOMEN'S SUIT
31347021,1996-12-01,35.0,510201,2.0,80.0,C,510201,WOMEN'S SUIT
31347036,1991-10-01,83.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31347044,1995-12-01,36.0,510201,2.0,64.980003,Q,510201,WOMEN'S SUIT
31347045,1997-01-01,247.0,510201,2.0,72.0,,510201,WOMEN'S SUIT
31347047,1993-08-01,64.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31347048,1996-11-01,217.0,510201,2.0,30.0,,510201,WOMEN'S SUIT
31347052,1994-01-01,25.0,510201,2.0,29.99,S,510201,WOMEN'S SUIT
31347054,1996-05-01,70.0,510201,2.0,108.0,C,510201,WOMEN'S SUIT
31347068,1993-11-01,25.0,510201,2.0,22.99,,510201,WOMEN'S SUIT
31347073,1991-03-01,10.0,510201,2.0,69.989998,,510201,WOMEN'S SUIT
31347088,1995-03-01,106.0,510201,2.0,39.98,,510201,WOMEN'S SUIT
31347118,1993-01-01,4.0,510201,2.0,35.0,,510201,WOMEN'S SUIT
31347124,1989-06-01,35.0,510201,2.0,52.990002,,510201,WOMEN'S SUIT
31347128,1996-03-01,239.0,510201,2.0,135.0,,510201,WOMEN'S SUIT
31347131,1996-05-01,282.0,510201,2.0,29.98,,510201,WOMEN'S SUIT
31347132,1992-09-01,64.0,510201,2.0,42.98,,510201,WOMEN'S SUIT
31347136,1996-08-01,248.0,510201,2.0,68.980003,,510201,WOMEN'S SUIT
31347141,1996-02-01,81.0,510201,2.0,49.98,,510201,WOMEN'S SUIT
31347157,1992-04-01,81.0,510201,2.0,47.0,,510201,WOMEN'S SUIT
31347163,1993-12-01,4.0,510201,2.0,40.0,,510201,WOMEN'S SUIT
31347169,1994-03-01,40.0,510201,2.0,31.98,S,510201,WOMEN'S SUIT
31347181,1995-04-01,86.0,510201,2.0,90.0,,510201,WOMEN'S SUIT
31347186,1995-08-01,806.0,510201,2.0,120.0,,510201,WOMEN'S SUIT
31347207,1991-09-01,5.0,510201,2.0,99.0,,510201,WOMEN'S SUIT
31347224,1993-06-01,64.0,510201,2.0,32.98,S,510201,WOMEN'S SUIT
31347245,1993-12-01,81.0,510201,2.0,44.98,,510201,WOMEN'S SUIT
31347248,1994-12-01,6.0,510201,2.0,44.98,,510201,WOMEN'S SUIT
31347252,1994-02-01,113.0,510201,2.0,65.0,,510201,WOMEN'S SUIT
31347258,1991-03-01,5.0,510201,2.0,55.950001,,510201,WOMEN'S SUIT
31347277,1995-07-01,85.0,510201,2.0,70.0,C,510201,WOMEN'S SUIT
31347283,1991-11-01,19.0,510201,2.0,54.98,,510201,WOMEN'S SUIT
31347314,1994-09-01,25.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31347344,1994-01-01,806.0,510201,2.0,110.0,,510201,WOMEN'S SUIT
31347353,1994-01-01,46.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31347359,1995-02-01,45.0,510201,2.0,139.98,C,510201,WOMEN'S SUIT
31347383,1991-11-01,35.0,510201,2.0,34.990002,,510201,WOMEN'S SUIT
31347397,1996-12-01,6.0,510201,2.0,50.0,C,510201,WOMEN'S SUIT
31347401,1996-06-01,81.0,510201,2.0,57.98,,510201,WOMEN'S SUIT
31347402,1992-09-01,47.0,510201,2.0,168.0,,510201,WOMEN'S SUIT
31347407,1993-04-01,45.0,510201,2.0,137.95,,510201,WOMEN'S SUIT
31347409,1988-07-01,45.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31347422,1993-07-01,106.0,510201,2.0,35.0,,510201,WOMEN'S SUIT
31347426,1995-04-01,174.0,510201,2.0,55.950001,,510201,WOMEN'S SUIT
31347428,1990-07-01,56.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31347432,1995-10-01,50.0,510201,2.0,77.0,,510201,WOMEN'S SUIT
31347445,1990-12-01,34.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31347446,1995-06-01,69.0,510201,2.0,71.0,C,510201,WOMEN'S SUIT
31347455,1996-03-01,126.0,510201,2.0,445.0,,510201,WOMEN'S SUIT
31347465,1995-04-01,302.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31347466,1993-04-01,174.0,510201,2.0,25.950001,,510201,WOMEN'S SUIT
31347467,1995-06-01,85.0,510201,2.0,43.32,S,510201,WOMEN'S SUIT
31347473,1994-05-01,113.0,510201,2.0,45.0,,510201,WOMEN'S SUIT
31347474,1992-02-01,34.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31347481,1996-12-01,239.0,510201,2.0,100.0,S,510201,WOMEN'S SUIT
31347492,1995-09-01,80.0,510201,2.0,120.0,,510201,WOMEN'S SUIT
31347540,1991-08-01,5.0,510201,2.0,99.0,,510201,WOMEN'S SUIT
31347569,1996-12-01,115.0,510201,2.0,80.0,,510201,WOMEN'S SUIT
31347584,1995-04-01,35.0,510201,2.0,43.98,,510201,WOMEN'S SUIT
31347585,1992-10-01,152.0,510201,2.0,56.98,,510201,WOMEN'S SUIT
31347594,1992-12-01,45.0,510201,2.0,129.89999,,510201,WOMEN'S SUIT
31347595,1996-03-01,19.0,510201,2.0,52.0,,510201,WOMEN'S SUIT
31347602,1992-11-01,100.0,510201,2.0,49.939999,,510201,WOMEN'S SUIT
31347649,1993-05-01,47.0,510201,2.0,183.0,,510201,WOMEN'S SUIT
31347654,1993-10-01,130.0,510201,2.0,58.98,,510201,WOMEN'S SUIT
31347663,1991-08-01,34.0,510201,2.0,47.98,,510201,WOMEN'S SUIT
31347666,1992-08-01,47.0,510201,2.0,113.0,,510201,WOMEN'S SUIT
31347669,1996-11-01,242.0,510201,2.0,62.0,,510201,WOMEN'S SUIT
31347671,1996-06-01,106.0,510201,2.0,64.989998,S,510201,WOMEN'S SUIT
31347672,1996-07-01,238.0,510201,2.0,61.98,,510201,WOMEN'S SUIT
31347682,1995-04-01,50.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31347703,1995-08-01,36.0,510201,2.0,43.98,S,510201,WOMEN'S SUIT
31347722,1996-12-01,280.0,510201,2.0,115.0,C,510201,WOMEN'S SUIT
31347724,1996-06-01,34.0,510201,2.0,238.0,,510201,WOMEN'S SUIT
31347730,1996-12-01,217.0,510201,2.0,30.0,,510201,WOMEN'S SUIT
31347736,1996-04-01,80.0,510201,2.0,80.0,S,510201,WOMEN'S SUIT
31347737,1996-06-01,126.0,510201,2.0,424.0,C,510201,WOMEN'S SUIT
31347743,1996-04-01,106.0,510201,2.0,64.989998,C,510201,WOMEN'S SUIT
31347759,1989-03-01,55.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31347760,1994-12-01,85.0,510201,2.0,57.98,,510201,WOMEN'S SUIT
31347764,1996-02-01,34.0,510201,2.0,248.0,,510201,WOMEN'S SUIT
31347783,1996-10-01,34.0,510201,2.0,209.0,C,510201,WOMEN'S SUIT
31347812,1996-09-01,294.0,510201,2.0,70.0,,510201,WOMEN'S SUIT
31347818,1992-03-01,111.0,510201,2.0,62.990002,,510201,WOMEN'S SUIT
31347829,1992-10-01,36.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31347841,1994-02-01,152.0,510201,2.0,56.98,,510201,WOMEN'S SUIT
31347862,1995-11-01,174.0,510201,2.0,26.950001,,510201,WOMEN'S SUIT
31347866,1996-12-01,36.0,510201,2.0,68.0,C,510201,WOMEN'S SUIT
31347872,1996-02-01,239.0,510201,2.0,135.0,,510201,WOMEN'S SUIT
31347891,1994-01-01,40.0,510201,2.0,32.98,S,510201,WOMEN'S SUIT
31347938,1993-05-01,174.0,510201,2.0,25.950001,,510201,WOMEN'S SUIT
31347944,1996-02-01,96.0,510201,2.0,264.0,Q,510201,WOMEN'S SUIT
31347947,1996-11-01,238.0,510201,2.0,60.0,,510201,WOMEN'S SUIT
31347973,1992-04-01,86.0,510201,2.0,78.980003,,510201,WOMEN'S SUIT
31347978,1995-05-01,64.0,510201,2.0,45.740002,S,510201,WOMEN'S SUIT
31347995,1993-12-01,93.0,510201,2.0,64.0,S,510201,WOMEN'S SUIT
31347998,1993-03-01,152.0,510201,2.0,57.98,C,510201,WOMEN'S SUIT
31348025,1988-07-01,34.0,510201,2.0,79.989998,,510201,WOMEN'S SUIT
31348027,1994-06-01,85.0,510201,2.0,69.989998,C,510201,WOMEN'S SUIT
31348031,1996-12-01,292.0,510201,2.0,215.0,,510201,WOMEN'S SUIT
31348055,1988-12-01,10.0,510201,2.0,59.990002,,510201,WOMEN'S SUIT
31348057,1996-11-01,19.0,510201,2.0,42.220001,S,510201,WOMEN'S SUIT
31348070,1993-09-01,113.0,510201,2.0,54.98,,510201,WOMEN'S SUIT
31348073,1994-02-01,128.0,510201,2.0,44.98,,510201,WOMEN'S SUIT
31348090,1995-05-01,806.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31348092,1992-05-01,6.0,510201,2.0,43.0,,510201,WOMEN'S SUIT
31348097,1993-06-01,174.0,510201,2.0,25.950001,,510201,WOMEN'S SUIT
31348107,1997-01-01,77.0,510201,2.0,102.98,,510201,WOMEN'S SUIT
31348109,1996-02-01,806.0,510201,2.0,125.0,,510201,WOMEN'S SUIT
31348122,1990-04-01,83.0,510201,2.0,35.0,,510201,WOMEN'S SUIT
31348126,1993-09-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31348145,1992-04-01,80.0,510201,2.0,109.9,,510201,WOMEN'S SUIT
31348173,1988-06-01,74.0,510201,2.0,62.0,,510201,WOMEN'S SUIT
31348177,1993-06-01,40.0,510201,2.0,32.98,S,510201,WOMEN'S SUIT
31348188,1996-07-01,96.0,510201,2.0,184.0,S,510201,WOMEN'S SUIT
31348189,1991-01-01,56.0,510201,2.0,44.990002,,510201,WOMEN'S SUIT
31348192,1990-02-01,34.0,510201,2.0,69.989998,,510201,WOMEN'S SUIT
31348193,1996-05-01,228.0,510201,2.0,57.98,C,510201,WOMEN'S SUIT
31348203,1993-12-01,25.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31348221,1994-03-01,19.0,510201,2.0,41.98,C,510201,WOMEN'S SUIT
31348235,1997-01-01,4.0,510201,2.0,45.0,S,510201,WOMEN'S SUIT
31348247,1994-10-01,81.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31348253,1995-08-01,128.0,510201,2.0,39.990002,C,510201,WOMEN'S SUIT
31348257,1996-09-01,235.0,510201,2.0,85.0,,510201,WOMEN'S SUIT
31348261,1992-10-01,4.0,510201,2.0,109.0,,510201,WOMEN'S SUIT
31348284,1991-05-01,129.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31348298,1996-09-01,59.0,510201,2.0,49.98,,510201,WOMEN'S SUIT
31348309,1994-01-01,70.0,510201,2.0,69.940002,,510201,WOMEN'S SUIT
31348313,1994-12-01,80.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31348314,1994-03-01,190.0,510201,2.0,65.0,R,510201,WOMEN'S SUIT
31348317,1995-11-01,111.0,510201,2.0,75.0,C,510201,WOMEN'S SUIT
31348326,1991-09-01,47.0,510201,2.0,79.0,,510201,WOMEN'S SUIT
31348330,1996-10-01,106.0,510201,2.0,62.0,,510201,WOMEN'S SUIT
31348333,1994-09-01,113.0,510201,2.0,49.990002,C,510201,WOMEN'S SUIT
31348352,1992-03-01,59.0,510201,2.0,48.98,,510201,WOMEN'S SUIT
31348360,1995-04-01,74.0,510201,2.0,45.0,,510201,WOMEN'S SUIT
31348363,1996-12-01,82.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31348364,1996-02-01,77.0,510201,2.0,97.980003,C,510201,WOMEN'S SUIT
31348366,1992-02-01,136.0,510201,2.0,18.0,,510201,WOMEN'S SUIT
31348369,1992-02-01,6.0,510201,2.0,46.98,,510201,WOMEN'S SUIT
31348370,1993-02-01,36.0,510201,2.0,36.990002,C,510201,WOMEN'S SUIT
31348396,1996-05-01,64.0,510201,2.0,34.990002,S,510201,WOMEN'S SUIT
31348402,1992-01-01,35.0,510201,2.0,34.990002,,510201,WOMEN'S SUIT
31348418,1988-10-01,45.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31348434,1996-12-01,93.0,510201,2.0,94.0,,510201,WOMEN'S SUIT
31348447,1996-01-01,806.0,510201,2.0,125.0,,510201,WOMEN'S SUIT
31348448,1988-07-01,75.0,510201,2.0,55.98,,510201,WOMEN'S SUIT
31348475,1993-03-01,806.0,510201,2.0,109.9,,510201,WOMEN'S SUIT
31348479,1994-11-01,45.0,510201,2.0,98.980003,S,510201,WOMEN'S SUIT
31348517,1995-07-01,113.0,510201,2.0,45.0,S,510201,WOMEN'S SUIT
31348580,1996-07-01,84.0,510201,2.0,29.0,S,510201,WOMEN'S SUIT
31348610,1992-06-01,117.0,510201,2.0,32.98,,510201,WOMEN'S SUIT
31348615,1996-10-01,283.0,510201,2.0,49.98,C,510201,WOMEN'S SUIT
31348619,1993-08-01,132.0,510201,2.0,29.99,S,510201,WOMEN'S SUIT
31348622,1990-09-01,10.0,510201,2.0,65.0,,510201,WOMEN'S SUIT
31348627,1994-06-01,35.0,510201,2.0,37.98,,510201,WOMEN'S SUIT
31348664,1995-12-01,85.0,510201,2.0,70.0,C,510201,WOMEN'S SUIT
31348669,1990-08-01,35.0,510201,2.0,46.0,,510201,WOMEN'S SUIT
31348671,1996-09-01,210.0,510201,2.0,40.0,C,510201,WOMEN'S SUIT
31348700,1995-12-01,64.0,510201,2.0,61.98,,510201,WOMEN'S SUIT
31348717,1992-07-01,117.0,510201,2.0,32.98,,510201,WOMEN'S SUIT
31348719,1992-04-01,35.0,510201,2.0,34.98,,510201,WOMEN'S SUIT
31348720,1993-10-01,190.0,510201,2.0,80.0,,510201,WOMEN'S SUIT
31348722,1996-03-01,1.0,510201,2.0,94.0,,510201,WOMEN'S SUIT
31348723,1996-12-01,77.0,510201,2.0,99.980003,,510201,WOMEN'S SUIT
31348767,1996-12-01,48.0,510201,2.0,24.99,,510201,WOMEN'S SUIT
31348792,1995-11-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31348798,1996-10-01,294.0,510201,2.0,70.0,S,510201,WOMEN'S SUIT
31348803,1994-10-01,4.0,510201,2.0,115.0,,510201,WOMEN'S SUIT
31348826,1992-11-01,111.0,510201,2.0,41.98,,510201,WOMEN'S SUIT
31348842,1996-07-01,106.0,510201,2.0,64.989998,S,510201,WOMEN'S SUIT
31348847,1989-01-01,64.0,510201,2.0,45.0,,510201,WOMEN'S SUIT
31348864,1993-08-01,40.0,510201,2.0,37.98,R,510201,WOMEN'S SUIT
31348866,1993-10-01,117.0,510201,2.0,42.990002,,510201,WOMEN'S SUIT
31348868,1994-01-01,4.0,510201,2.0,115.0,C,510201,WOMEN'S SUIT
31348875,1995-01-01,28.0,510201,2.0,54.98,,510201,WOMEN'S SUIT
31348898,1994-12-01,3.0,510201,2.0,248.0,,510201,WOMEN'S SUIT
31348901,1990-05-01,46.0,510201,2.0,69.5,,510201,WOMEN'S SUIT
31348919,1996-10-01,280.0,510201,2.0,77.5,C,510201,WOMEN'S SUIT
31348922,1993-12-01,64.0,510201,2.0,35.98,S,510201,WOMEN'S SUIT
31348935,1993-02-01,136.0,510201,2.0,28.99,,510201,WOMEN'S SUIT
31348947,1996-10-01,132.0,510201,2.0,129.98,C,510201,WOMEN'S SUIT
31348956,1994-10-01,25.0,510201,2.0,34.98,,510201,WOMEN'S SUIT
31348961,1994-07-01,85.0,510201,2.0,64.989998,C,510201,WOMEN'S SUIT
31348972,1992-06-01,64.0,510201,2.0,29.98,,510201,WOMEN'S SUIT
31348988,1997-01-01,152.0,510201,2.0,80.0,,510201,WOMEN'S SUIT
31348996,1995-10-01,136.0,510201,2.0,29.99,,510201,WOMEN'S SUIT
31349002,1992-08-01,80.0,510201,2.0,109.9,,510201,WOMEN'S SUIT
31349020,1993-10-01,46.0,510201,2.0,99.949997,,510201,WOMEN'S SUIT
31349037,1996-12-01,4.0,510201,2.0,55.0,S,510201,WOMEN'S SUIT
31349042,1994-12-01,111.0,510201,2.0,52.0,,510201,WOMEN'S SUIT
31349051,1993-11-01,4.0,510201,2.0,35.990002,,510201,WOMEN'S SUIT
31349062,1995-01-01,80.0,510201,2.0,120.0,,510201,WOMEN'S SUIT
31349067,1993-01-01,3.0,510201,2.0,210.10001,,510201,WOMEN'S SUIT
31349078,1996-10-01,50.0,510201,2.0,74.980003,,510201,WOMEN'S SUIT
31349080,1992-09-01,19.0,510201,2.0,32.98,,510201,WOMEN'S SUIT
31349081,1991-04-01,19.0,510201,2.0,90.0,,510201,WOMEN'S SUIT
31349094,1995-12-01,115.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31349108,1994-01-01,190.0,510201,2.0,50.0,S,510201,WOMEN'S SUIT
31349117,1990-06-01,55.0,510201,2.0,70.0,,510201,WOMEN'S SUIT
31349128,1992-06-01,174.0,510201,2.0,25.950001,,510201,WOMEN'S SUIT
31349140,1992-07-01,3.0,510201,2.0,97.0,,510201,WOMEN'S SUIT
31349156,1992-10-01,174.0,510201,2.0,29.0,,510201,WOMEN'S SUIT
31349158,1996-09-01,40.0,510201,2.0,62.0,,510201,WOMEN'S SUIT
31349165,1988-12-01,35.0,510201,2.0,25.0,,510201,WOMEN'S SUIT
31349166,1996-11-01,80.0,510201,2.0,90.0,,510201,WOMEN'S SUIT
31349189,1996-09-01,242.0,510201,2.0,62.0,,510201,WOMEN'S SUIT
31349214,1996-06-01,292.0,510201,2.0,214.0,C,510201,WOMEN'S SUIT
31349217,1997-01-01,84.0,510201,2.0,45.0,C,510201,WOMEN'S SUIT
31349225,1992-12-01,80.0,510201,2.0,109.9,,510201,WOMEN'S SUIT
31349250,1988-05-01,55.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31349275,1994-01-01,28.0,510201,2.0,37.990002,S,510201,WOMEN'S SUIT
31349295,1996-11-01,93.0,510201,2.0,94.0,,510201,WOMEN'S SUIT
31349307,1996-11-01,3.0,510201,2.0,208.99001,,510201,WOMEN'S SUIT
31349310,1988-10-01,34.0,510201,2.0,80.5,,510201,WOMEN'S SUIT
31349327,1991-08-01,91.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31349330,1991-04-01,91.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31349333,1991-11-01,34.0,510201,2.0,54.98,,510201,WOMEN'S SUIT
31349335,1996-12-01,282.0,510201,2.0,42.0,,510201,WOMEN'S SUIT
31349341,1995-09-01,59.0,510201,2.0,54.98,,510201,WOMEN'S SUIT
31349343,1995-03-01,74.0,510201,2.0,45.0,C,510201,WOMEN'S SUIT
31349346,1991-12-01,155.0,510201,2.0,49.990002,,510201,WOMEN'S SUIT
31349355,1994-03-01,113.0,510201,2.0,65.0,,510201,WOMEN'S SUIT
31349365,1992-09-01,86.0,510201,2.0,64.980003,,510201,WOMEN'S SUIT
31349372,1989-01-01,34.0,510201,2.0,69.989998,,510201,WOMEN'S SUIT
31349374,1990-05-01,83.0,510201,2.0,45.0,,510201,WOMEN'S SUIT
31349393,1992-09-01,81.0,510201,2.0,45.98,,510201,WOMEN'S SUIT
31349394,1991-02-01,83.0,510201,2.0,39.990002,,510201,WOMEN'S SUIT
31349442,1988-07-01,55.0,510201,2.0,75.0,,510201,WOMEN'S SUIT
31349443,1996-10-01,125.0,510201,2.0,74.980003,,510201,WOMEN'S SUIT
